property_type,num_beds,num_baths,size_sqft,furnishing,lat,lng,subzone,planning_area,price,built_year,tenure,pri_sch,sec_sch,mrt_station,population_density,closest_dist_to_mrt,closest_dist_to_pri,closest_dist_to_sec,close_pri_sch,close_sec_sch,closest_dist_to_shop,closest_dist_to_com
condo,4,4,2271,unspecified,1.36,103.9,kovan,hougang,3202500.0,2007,freehold,0.0,0.0,1.0,12732.218002668582,1108.6142325846245,590.0640513341795,516.1867658567678,1,1,856.9934728722466,1055.3087999486888
condo,3,3,2164,unspecified,1.239,103.8,sentosa,southern islands,4667200.0,2011,99-year leasehold,0.0,0.0,0.0,407.0670191783122,3074.2221847895307,4150.9812228952815,4323.664200503471,0,0,2937.3934180320584,5437.056574704956
condo,2,1,538,unspecified,1.273,103.9,tanjong pagar,downtown core,1439600.0,2019,99-year leasehold,0.0,0.0,1.0,4604.810996563574,1420.9385522471355,3690.8095226311257,3066.0785610726552,0,0,1290.1942804613514,2715.94016285711
condo,1,1,570,unspecified,1.346,103.9,lorong chuan,serangoon,890400.0,2016,freehold,0.0,0.0,0.0,7194.305567324804,601.6077545830979,559.239282107667,192.0527970956523,2,4,610.2802488195483,686.5087335440879
condo,3,2,937,unspecified,1.355,103.94,tampines west,tampines,1344000.0,2020,99-year leasehold,3.0,3.0,3.0,22925.29926335175,1111.663062663951,359.89250131160236,508.2934167502573,5,3,400.5139379501,891.6943051294696
hdb,3,2,1217,unspecified,1.404,103.9,matilda,punggol,803200.0,2016,99-year leasehold,1.0,1.0,0.0,38675.2611691487,2673.7463312269388,1269.4138841894178,1532.335099509921,0,0,1408.42821611135,1073.9152227882578
condo,3,2,1087,unspecified,1.325,103.94,bedok north,bedok,2100000.0,2027,99-year leasehold,4.0,3.0,0.0,25545.463058338795,1008.2857681163771,131.85436738281751,673.7395702025157,3,3,886.3471202640201,3226.9883587089125
condo,3,4,2045,partial,1.31,103.8,leedon park,bukit timah,6513300.0,2022,freehold,0.0,0.0,1.0,3159.1856757419673,1043.8559507016741,1339.7033129426795,1208.5981339151076,0,0,1369.6527882164553,2516.107069448361
hdb,2,2,731,unspecified,1.315,103.9,bendemeer,kallang,734000.0,2017,99-year leasehold,2.0,1.0,1.0,27287.914003486345,594.4536194240955,1070.2719953262983,965.5401733396909,0,1,1346.2838241404681,2078.9681339262993
condo,4,5,1744,unfurnished,1.306,103.8,cairnhill,newton,5775000.0,2023,freehold,0.0,0.0,0.0,8593.576965669989,1314.1961614342283,1189.8134459071514,1261.4321527647296,0,0,1267.1871453777942,2216.6310742355713
condo,2,2,980,unfurnished,1.267,103.8,maritime square,bukit merah,2289000.0,2011,99-year leasehold,0.0,0.0,4.0,1359.2670471613098,548.6484526474744,1164.7990259149717,1596.8123872876026,0,0,869.2409087400581,2491.1531913434346
condo,1,1,474,unfurnished,1.3125,103.8,farrer court,bukit timah,1438500.0,2023,freehold,1.0,1.0,1.0,11059.413027916966,791.0017042641059,1041.6632217345634,893.8486490372085,0,1,1525.1917709161926,2580.8725173781363
condo,3,3,1711,partial,1.303,103.9,tanjong rhu,kallang,4725000.0,2023,99-year leasehold,0.0,1.0,1.0,5417.926460548132,38.532027574390455,1746.9047906375886,855.666205816679,0,1,181.51154640274086,2678.3169507179646
hdb,2,2,688,unspecified,1.441,103.75,woodlands west,woodlands,357000.0,2004,99-year leasehold,1.0,1.0,1.0,20568.967608880263,2261.2392099233443,2719.7039072769076,2919.5449324710453,0,0,3438.9631836121007,2847.5574710440255
condo,2,1,657,unspecified,1.341,103.9,joo seng,toa payoh,1404900.0,2026,99-year leasehold,0.0,1.0,0.0,7709.042754445706,498.9521422890479,302.81673255574833,304.36268297490227,2,4,1113.748227713536,1198.465443089942
hdb,3,2,1000,unspecified,1.325,103.9,balestier,novena,900900.0,2018,99-year leasehold,1.0,0.0,0.0,16832.762379321084,573.1192236034713,733.1352763826707,1006.3891415325944,2,0,1026.034110930425,2200.1982729930573
condo,4,4,2206,partial,1.3125,103.8,farrer court,bukit timah,6763000.0,2023,freehold,1.0,1.0,1.0,11059.413027916966,791.0017042641059,1041.6632217345634,893.8486490372085,0,1,1525.1917709161926,2580.8725173781363
condo,2,2,883,unfurnished,1.266,103.8,maritime square,bukit merah,2363600.0,2025,99-year leasehold,0.0,0.0,4.0,1359.2670471613098,641.8227609154545,1267.0083420548274,1675.7145892320023,0,0,847.5708892779642,2592.6061365658684
condo,4,4,1216,unspecified,1.345,103.9,upper paya lebar,serangoon,2598800.0,2022,freehold,0.0,1.0,0.0,18829.290006677053,626.5342592715958,470.50222994325225,292.727621425748,2,4,706.310485966041,785.5782396425145
semi-detached house,5,6,5700,unspecified,1.312,103.8,leedon park,bukit timah,8505000.0,1997,freehold,0.0,0.0,1.0,3159.1856757419673,869.9144554083573,1139.32441132957,997.9798102500641,0,1,1467.1536477390737,2554.8549555266627
condo,2,1,527,unspecified,1.325,103.9,kallang way,geylang,913500.0,2012,99-year leasehold,0.0,0.0,0.0,31.136481577581733,573.1192236034713,733.1352763826707,1006.3891415325944,2,0,1026.034110930425,2200.1982729930573
semi-detached house,6,7,8000,unspecified,1.307,103.94,siglap,bedok,6279000.0,1970,freehold,0.0,1.0,0.0,5927.2894615738605,2487.442807771541,1509.1950465146326,1218.1796939254573,0,0,2218.672895142188,4411.692241947445
hdb,3,2,1001,unspecified,1.44,103.8,woodlands east,woodlands,723300.0,2017,99-year leasehold,6.0,3.0,1.0,38762.48286665361,1273.807589252423,862.2204867432343,742.5901614599339,1,1,1158.9963371949023,2520.181683140924
bungalow,5,6,6000,unspecified,1.42,103.75,lim chu kang,lim chu kang,31500000.0,1984,freehold,0.0,0.0,0.0,6.365261872660042,1466.3674173264762,1944.6934393935928,2289.063120967373,0,0,2428.699789170279,512.1417035804243
condo,3,2,936,unfurnished,1.311,103.8,leedon park,bukit timah,2545300.0,2025,freehold,0.0,0.0,1.0,3159.1856757419673,954.6735967250615,1238.8062858991407,1102.9710100327193,0,0,1415.080480681904,2533.2287280140895
executive condo,3,4,1249,unfurnished,1.444,103.8,sembawang east,sembawang,1567600.0,2026,99-year leasehold,0.0,0.0,0.0,22872.971903442816,989.1816232659346,801.8576512352545,485.35207007664144,3,1,886.568921719786,2185.572619821041
condo,1,1,474,unspecified,1.355,103.9,lorong ah soo,hougang,734000.0,2016,freehold,1.0,1.0,0.0,21326.294952161003,591.9611323814361,767.9953929124274,622.7338654248098,1,3,470.20751547311903,556.7520666476856
condo,2,1,667,unspecified,1.3125,103.8,farrer court,bukit timah,1838600.0,2023,freehold,1.0,1.0,1.0,11059.413027916966,791.0017042641059,1041.6632217345634,893.8486490372085,0,1,1525.1917709161926,2580.8725173781363
hdb,3,2,1227,unspecified,1.289,103.8,bukit ho swee,bukit merah,1365000.0,2013,99-year leasehold,0.0,0.0,0.0,26083.016131955774,475.7297556343688,459.65613537389424,353.75864688153405,2,3,824.3031937444252,923.1644573331058
condo,4,4,1722,unspecified,1.297,103.9,mountbatten,marine parade,4830000.0,2024,freehold,0.0,1.0,0.0,5829.779776856125,661.2827715566362,2114.5059113621837,876.3101410723682,0,1,620.5170563376811,2538.0917718717183
executive condo,4,3,1238,unspecified,1.398,103.94,waterway east,punggol,1627500.0,2014,99-year leasehold,3.0,1.0,0.0,33964.54472199838,3112.778392016831,2125.5724934012433,2879.1008903410084,0,0,2267.019564063258,2094.755836156717
semi-detached house,5,5,5000,unspecified,1.356,103.9,lorong ah soo,hougang,7233300.0,2008,freehold,1.0,1.0,0.0,21326.294952161003,692.0790295079885,703.080756257717,562.4603303192489,1,1,525.925415422998,650.8052839220446
hdb,1,1,506,unspecified,1.388,103.75,senja,bukit panjang,357000.0,2013,99-year leasehold,1.0,1.0,0.0,32277.164346295405,677.3610455265385,587.5531322950012,496.3602117496255,3,3,625.778353417949,3145.5473461161246
condo,2,2,753,unfurnished,1.286,103.8,pearl's hill,outram,1877300.0,2025,99-year leasehold,0.0,1.0,0.0,10897.435897435898,611.4613817188018,293.97408791662883,62.45656048390471,1,2,816.5012224615541,918.1711142731007
condo,1,1,409,unspecified,1.292,103.9,clarke quay,singapore river,1207500.0,2026,99-year leasehold,0.0,0.0,1.0,447.9669193659545,1203.7458278992451,2367.9168256674516,1202.6009693394988,0,0,1151.9495889063596,2348.698775625411
condo,1,1,498,partial,1.386,103.8,tagore,ang mo kio,1047900.0,2026,99-year leasehold,0.0,0.0,1.0,2384.380061184092,1444.8426629727887,2726.568714388651,2729.451392209434,0,0,4022.635089417636,5551.549106067904
condo,1,1,463,unspecified,1.345,103.9,upper paya lebar,serangoon,1194900.0,2022,freehold,0.0,1.0,0.0,18829.290006677053,626.5342592715958,470.50222994325225,292.727621425748,2,4,706.310485966041,785.5782396425145
condo,2,1,657,partial,1.325,103.94,bedok north,bedok,1365000.0,2027,99-year leasehold,4.0,3.0,0.0,25545.463058338795,1008.2857681163771,131.85436738281751,673.7395702025157,3,3,886.3471202640201,3226.9883587089125
hdb,2,1,603,unspecified,1.326,103.9,macpherson,geylang,346500.0,1971,99-year leasehold,2.0,0.0,3.0,22447.36425518442,659.0133421680833,748.431455840862,898.2163266032529,2,1,953.6983690501338,2241.0835820085967
condo,3,3,1313,unspecified,1.44,103.8,sembawang springs,sembawang,1890000.0,2026,99-year leasehold,0.0,0.0,1.0,8268.146261597236,1273.807589252423,862.2204867432343,742.5901614599339,1,1,1158.9963371949023,2520.181683140924
condo,1,1,689,unspecified,1.276,103.9,central subzone,downtown core,1974000.0,2018,99-year leasehold,0.0,0.0,3.0,898.6010415602982,1516.5154514985004,3464.8623835538856,2752.9723556480803,0,0,1271.3757485259905,2552.7753893318004
executive condo,4,3,1249,unspecified,1.332,103.75,taman jurong,jurong west,1575000.0,2016,99-year leasehold,1.0,2.0,1.0,26894.83258101462,866.5138697469229,1569.518575623901,1452.4074403861603,0,0,461.3655158532426,541.4382219192876
hdb,3,2,990,unspecified,1.388,103.75,senja,bukit panjang,596400.0,2015,99-year leasehold,1.0,1.0,0.0,32277.164346295405,677.3610455265385,587.5531322950012,496.3602117496255,3,3,625.778353417949,3145.5473461161246
condo,5,5,1668,partial,1.441,103.8,sembawang springs,sembawang,2676400.0,2024,99-year leasehold,0.0,0.0,1.0,8268.146261597236,1194.2298030220613,875.4611966911217,661.1332614602634,1,1,1081.0092118393013,2433.5764067001337
condo,4,3,1399,unspecified,1.283,103.8,pearl's hill,outram,3491200.0,2023,99-year leasehold,0.0,1.0,0.0,10897.435897435898,856.562151411533,416.89956001888476,308.0648324505956,2,1,927.984026747101,1022.786023958187
hdb,4,2,1550,unspecified,1.439,103.8,woodlands regional centre,woodlands,714000.0,2004,99-year leasehold,0.0,0.0,2.0,16.78697330871244,1285.6083526145214,862.5538136851168,830.280771415429,1,1,1241.5905750698125,2608.4325479944664
condo,3,2,1033,unspecified,1.375,103.75,gombak,bukit batok,1680000.0,2024,99-year leasehold,0.0,0.0,1.0,4042.6657981516914,1311.2739104283114,949.0551513164007,961.6114770445105,1,1,672.6581542493561,4554.151481027048
condo,3,2,1173,unfurnished,1.303,103.9,tanjong rhu,kallang,3305400.0,2023,99-year leasehold,0.0,1.0,1.0,5417.926460548132,38.532027574390455,1746.9047906375886,855.666205816679,0,1,181.51154640274086,2678.3169507179646
hdb,2,2,796,unfurnished,1.351,103.75,yuhua west,jurong east,378000.0,1982,99-year leasehold,0.0,1.0,0.0,24687.540265429714,179.2434595860334,610.1439729609252,454.0676065391085,4,2,100.18795326795676,2516.0366956393527
hdb,4,3,1603,unspecified,1.352,103.9,lorong ah soo,hougang,879900.0,1989,99-year leasehold,1.0,1.0,0.0,21326.294952161003,268.37829491165445,790.4680182450379,489.1802222193626,1,3,330.2892256943828,302.497567708936
condo,3,2,1055,unspecified,1.306,103.8,cairnhill,newton,3092200.0,2023,freehold,0.0,0.0,0.0,8593.576965669989,1314.1961614342283,1189.8134459071514,1261.4321527647296,0,0,1267.1871453777942,2216.6310742355713
condo,4,4,2573,unspecified,1.268,103.8,maritime square,bukit merah,6268500.0,2016,99-year leasehold,0.0,0.0,4.0,1359.2670471613098,462.25192890501705,1063.8545275150877,1521.5726300835342,0,0,903.5298309437023,2390.327366492223
hdb,3,2,1216,fully,1.449,103.8,sembawang east,sembawang,787500.0,2017,99-year leasehold,0.0,0.0,0.0,22872.971903442816,839.0274791813093,388.81789473325387,538.5190270638818,3,2,787.4249633120717,1827.323537512144
terraced house,5,6,4732,unspecified,1.3125,103.8,moulmein,novena,8379000.0,1997,freehold,1.0,0.0,1.0,6901.669758812616,791.0017042641059,1041.6632217345634,893.8486490372085,0,1,1525.1917709161926,2580.8725173781363
condo,3,3,1141,fully,1.369,103.8,shangri-la,ang mo kio,2262800.0,2026,99-year leasehold,1.0,2.0,0.0,23201.04666375927,2358.72746899997,2472.666080990814,1916.4040221346343,0,0,2604.183325650722,4461.333135026679
condo,1,1,539,unspecified,1.294,103.9,fort canning,museum,1310800.0,2025,freehold,0.0,0.0,0.0,488.8088500128634,986.6971234269581,2254.3120899234677,1050.7940242836564,0,0,937.7953513496009,2411.6065898162346
corner terrace,6,5,4000,unspecified,1.3125,103.94,frankel,bedok,7329000.0,1974,freehold,3.0,1.0,0.0,8026.34334783924,1906.507296541245,1068.7909912910193,783.0034737052476,0,1,1647.4821091849872,3969.9520285093995
hdb,2,2,882,unfurnished,1.37,103.9,cheng san,ang mo kio,513300.0,1980,99-year leasehold,3.0,1.0,1.0,29371.141571622895,1572.5686664559576,344.2469275158674,301.5261622506389,2,3,798.302486026784,2118.9179405761815
condo,4,6,2895,unspecified,1.304,103.8,tanglin,orchard,14167600.0,2024,freehold,0.0,0.0,0.0,2208.955223880597,1243.8847259264267,998.650586747237,1146.3061991557615,1,0,1269.7121045171157,2020.375424275389
condo,2,2,624,unspecified,1.3,103.9,mountbatten,marine parade,1851200.0,2024,99-year leasehold,0.0,1.0,0.0,5829.779776856125,336.55025164296967,1943.0657016032892,802.4452139856216,0,1,320.7338315397653,2698.1884309960174
condo,3,3,958,partial,1.345,103.9,upper paya lebar,serangoon,2205000.0,2022,freehold,0.0,1.0,0.0,18829.290006677053,626.5342592715958,470.50222994325225,292.727621425748,2,4,706.310485966041,785.5782396425145
semi-detached house,10,10,14230,unspecified,1.34,103.94,simei,tampines,9849000.0,1991,freehold,1.0,1.0,2.0,14203.420342034204,639.1922571172981,703.4748617415346,668.4092437050488,4,2,1532.8835955181862,1711.5648952062909
condo,4,4,1528,unspecified,1.3125,103.8,moulmein,novena,3674000.0,2023,99-year leasehold,1.0,0.0,1.0,6901.669758812616,791.0017042641059,1041.6632217345634,893.8486490372085,0,1,1525.1917709161926,2580.8725173781363
condo,1,1,635,unspecified,1.306,103.8,boulevard,orchard,2992500.0,2010,freehold,0.0,0.0,0.0,890.1432913590968,1314.1961614342283,1189.8134459071514,1261.4321527647296,0,0,1267.1871453777942,2216.6310742355713
condo,3,2,1087,unspecified,1.325,103.94,bedok north,bedok,2205000.0,2027,99-year leasehold,4.0,3.0,0.0,25545.463058338795,1008.2857681163771,131.85436738281751,673.7395702025157,3,3,886.3471202640201,3226.9883587089125
hdb,3,2,1431,unspecified,1.325,103.94,kembangan,bedok,648900.0,1993,99-year leasehold,1.0,1.0,1.0,15691.366816068361,1008.2857681163771,131.85436738281751,673.7395702025157,3,3,886.3471202640201,3226.9883587089125
bungalow,6,6,11598,unspecified,1.248,103.8,sentosa,southern islands,22890000.0,2010,99-year leasehold,0.0,0.0,0.0,407.0670191783122,2174.0468120214177,3179.9328338839773,3389.468089687664,0,0,2020.2520256754644,4476.385935204988
executive condo,4,3,1152,unspecified,1.432,103.8,woodlands south,woodlands,1458300.0,2017,99-year leasehold,2.0,3.0,1.0,26015.228426395937,1620.7436252820355,1263.9573947213632,1426.9002468786189,0,0,1571.4562905571104,2947.1199038027526
semi-detached house,7,9,4350,unspecified,1.345,103.8,upper thomson,bishan,11340000.0,2000,freehold,0.0,1.0,3.0,7634.757760748149,2143.358354837132,1765.0260460959087,1804.0186732424202,0,0,2235.9777269691594,4028.8153603953024
condo,1,2,829,partial,1.356,103.94,flora drive,pasir ris,924000.0,2006,freehold,0.0,0.0,0.0,15534.391534391536,1219.8165711121321,276.00963286003434,570.560674954479,5,2,473.32316784372534,928.5357854611927
condo,1,1,592,unspecified,1.303,103.8,boulevard,orchard,1222200.0,2023,99-year leasehold,0.0,0.0,0.0,890.1432913590968,1156.647572162142,907.4695879562522,1038.0924920726725,1,0,1284.8136794588147,1923.9343029869788
condo,4,3,1345,unspecified,1.309,103.8,ridout,tanglin,3969000.0,2023,freehold,0.0,0.0,0.0,778.7683164258633,1136.4206388140085,1441.7184095483487,1314.7079153402278,0,0,1331.5509026922628,2503.5823999332497
executive condo,3,3,1098,unspecified,1.417,103.9,lower seletar,yishun,1365000.0,2017,99-year leasehold,0.0,0.0,0.0,2219.9750163583367,3619.1130254610885,2680.969377262088,2641.0658898173588,0,0,2817.236363671301,1238.1371413860124
executive condo,3,2,904,unspecified,1.397,103.9,anchorvale,sengkang,1260000.0,2017,99-year leasehold,3.0,1.0,0.0,32150.73160954099,2365.6697309772057,509.5724331208768,811.1911441550535,2,1,654.9359310718728,1521.1899166798687
condo,1,1,495,unspecified,1.286,103.8,pearl's hill,outram,1374900.0,2025,99-year leasehold,0.0,1.0,0.0,10897.435897435898,611.4613817188018,293.97408791662883,62.45656048390471,1,2,816.5012224615541,918.1711142731007
hdb,3,2,1001,unspecified,1.439,103.8,woodlands east,woodlands,629000.0,2017,99-year leasehold,6.0,3.0,1.0,38762.48286665361,1285.6083526145214,862.5538136851168,830.280771415429,1,1,1241.5905750698125,2608.4325479944664
condo,2,1,678,unspecified,1.301,103.9,marine parade,marine parade,1878400.0,2024,freehold,2.0,1.0,0.0,23172.41379310345,228.95975031723128,1873.671603312763,806.0711589621035,0,1,236.5992841405761,2758.0471174615172
condo,4,3,1722,fully,1.297,103.9,mountbatten,marine parade,4252600.0,2024,freehold,0.0,1.0,0.0,5829.779776856125,661.2827715566362,2114.5059113621837,876.3101410723682,0,1,620.5170563376811,2538.0917718717183
condo,3,3,1216,unspecified,1.266,103.8,maritime square,bukit merah,2958900.0,2025,99-year leasehold,0.0,0.0,4.0,1359.2670471613098,641.8227609154545,1267.0083420548274,1675.7145892320023,0,0,847.5708892779642,2592.6061365658684
condo,2,2,786,unspecified,1.317,103.8,nassim,tanglin,2391000.0,2025,freehold,0.0,0.0,1.0,4541.768045417681,569.290938701315,611.4072527776592,409.5359951827492,1,1,1883.6948502854393,2771.776373443841
condo,2,2,850,unspecified,1.3,103.9,mountbatten,marine parade,2080000.0,2024,99-year leasehold,0.0,1.0,0.0,5829.779776856125,336.55025164296967,1943.0657016032892,802.4452139856216,0,1,320.7338315397653,2698.1884309960174
executive condo,3,2,1055,unspecified,1.4375,103.8,yishun west,yishun,1299900.0,2015,99-year leasehold,3.0,1.0,1.0,35518.5136381605,1324.6870519590116,903.270760998096,1017.8248087680752,1,0,1283.6690484402616,2789.2434096098477
condo,3,4,2024,unspecified,1.245,103.9,sentosa,southern islands,4074000.0,2009,99-year leasehold,0.0,0.0,0.0,407.0670191783122,3201.1965886086145,5185.232208871465,6160.832478483533,0,0,3615.6768787475953,5160.329316157304
hdb,4,2,1474,partial,1.374,103.9,trafalgar,hougang,911400.0,1989,99-year leasehold,2.0,1.0,0.0,28204.54024306352,1903.052568789917,97.75918177491778,453.3493591048788,3,4,533.69685056448,2549.6261203840186
bungalow,6,8,7015,unspecified,1.317,103.94,frankel,bedok,8998500.0,2014,freehold,3.0,1.0,0.0,8026.34334783924,1468.3786920834889,742.9894947180309,316.77357926626706,2,1,1233.884580451349,3650.1545962005107
condo,2,1,732,partial,1.274,103.8,anson,downtown core,1868000.0,2026,99-year leasehold,0.0,0.0,0.0,775.1937984496124,512.4786616452145,466.17564766447134,1154.6094689648473,1,0,1229.0595933534555,1711.3548064203899
condo,3,3,1152,unspecified,1.326,103.9,balestier,novena,2737400.0,2024,freehold,1.0,0.0,0.0,16832.762379321084,659.0133421680833,748.431455840862,898.2163266032529,2,1,953.6983690501338,2241.0835820085967
