,property_type,num_beds,num_baths,size_sqft,price,built_year,price_per_sqft,furnishing_unspecified,furnishing_partial,furnishing_unfurnished,furnishing_fully,tenure_99,tenure_999,tenure_freehold
9221,4,3,3,1152,2737400.0,-2,2376.22,1,0,0,0,0,0,1
9222,4,1,1,861,1575000.0,11,1829.27,0,1,0,0,1,0,0
9223,8,3,2,904,472500.0,37,522.68,0,1,0,0,1,0,0
9224,8,3,2,1054,627900.0,44,595.73,1,0,0,0,1,0,0
9225,4,3,3,1216,2859200.0,6,2351.32,1,0,0,0,0,0,1
9226,4,3,3,1313,4323900.0,6,3293.15,0,0,1,0,1,0,0
9227,10,6,6,4865,4221000.0,0,867.63,1,0,0,0,1,0,0
9228,4,5,5,7524,15015000.0,11,1995.61,1,0,0,0,1,0,0
9229,8,3,2,1291,651000.0,23,504.26,0,1,0,0,1,0,0
9230,4,5,6,3616,16275000.0,-2,4500.83,1,0,0,0,1,0,0
9231,4,1,1,581,902000.0,5,1552.5,1,0,0,0,1,0,0
9232,5,5,5,2500,3032400.0,25,1212.96,1,0,0,0,1,0,0
9233,4,3,2,1076,2796200.0,-3,2598.7,1,0,0,0,1,0,0
9234,8,3,2,1120,493500.0,35,440.62,1,0,0,0,1,0,0
9235,4,1,1,667,1312500.0,14,1967.77,1,0,0,0,1,0,0
9236,10,4,6,4717,8059800.0,-3,1708.67,1,0,0,0,0,0,1
9237,8,3,2,1270,630000.0,43,496.06,1,0,0,0,1,0,0
9238,4,2,2,807,2919000.0,0,3617.1,1,0,0,0,1,0,0
9239,4,3,2,980,2777200.0,-1,2833.88,0,0,1,0,1,0,0
9240,8,3,2,1044,651000.0,5,623.56,1,0,0,0,1,0,0
9241,10,5,4,5000,7233300.0,14,1446.66,1,0,0,0,0,0,1
9242,8,3,2,990,596400.0,10,602.42,1,0,0,0,1,0,0
9243,2,3,4,4500,70350000.0,37,15633.33,1,0,0,0,0,0,1
9244,8,3,2,1001,603800.0,5,603.2,0,1,0,0,1,0,0
9245,4,4,3,1496,4711400.0,-1,3149.33,1,0,0,0,0,0,1
9246,10,5,4,4058,4757600.0,-6,1172.4,1,0,0,0,0,0,1
9247,10,6,6,7876,8190000.0,22,1039.87,1,0,0,0,0,0,1
9248,8,2,2,731,462000.0,5,632.01,1,0,0,0,1,0,0
9249,4,4,3,3757,8925000.0,11,2375.57,1,0,0,0,1,0,0
9250,4,2,2,926,1560300.0,-1,1684.99,0,0,1,0,0,0,1
9251,4,4,4,1432,3137400.0,-2,2190.92,1,0,0,0,1,0,0
9252,8,3,2,990,617400.0,5,623.64,1,0,0,0,1,0,0
9253,8,3,2,1151,535500.0,33,465.25,1,0,0,0,1,0,0
9254,8,3,2,1001,932400.0,4,931.47,1,0,0,0,1,0,0
9255,6,3,3,1851,1743000.0,8,941.65,1,0,0,0,1,0,0
9256,4,1,1,560,1050000.0,15,1875.0,0,0,0,1,1,0,0
9257,4,2,2,732,1481600.0,-4,2024.04,1,0,0,0,1,0,0
9258,8,2,2,635,407400.0,25,641.57,1,0,0,0,1,0,0
9259,4,5,4,1711,3181500.0,-1,1859.44,1,0,0,0,1,0,0
9260,8,3,2,936,1142400.0,6,1220.51,1,0,0,0,1,0,0
9261,8,2,2,785,388500.0,18,494.9,1,0,0,0,1,0,0
9262,8,4,2,1366,892500.0,36,653.37,1,0,0,0,1,0,0
9263,4,2,1,570,1722900.0,-3,3022.63,1,0,0,0,0,0,1
9264,12,6,6,3330,5932500.0,21,1781.53,1,0,0,0,0,0,1
9265,4,2,2,689,2194500.0,-2,3185.05,1,0,0,0,0,0,1
9266,8,3,3,1571,1575000.0,36,1002.55,1,0,0,0,1,0,0
9267,8,4,2,1302,732900.0,24,562.9,1,0,0,0,1,0,0
9268,4,1,1,549,1680000.0,9,3060.11,1,0,0,0,0,0,1
9269,10,6,5,5354,3990000.0,25,745.24,1,0,0,0,1,0,0
9270,4,4,3,1463,2824500.0,-1,1930.62,0,1,0,0,1,0,0
9271,4,1,1,474,924000.0,-2,1949.37,0,1,0,0,1,0,0
9272,6,4,2,1313,1622200.0,-5,1235.49,0,1,0,0,1,0,0
9273,4,2,1,624,1756600.0,-1,2815.06,0,0,1,0,1,0,0
9274,4,1,1,474,1008000.0,-2,2126.58,1,0,0,0,0,0,1
9275,8,3,2,904,525000.0,30,580.75,1,0,0,0,1,0,0
9276,5,4,5,2406,5460000.0,42,2269.33,1,0,0,0,0,0,1
9277,12,5,5,3000,2730000.0,21,910.0,1,0,0,0,1,0,0
9278,4,1,1,711,1365000.0,6,1919.83,1,0,0,0,1,0,0
9279,4,2,1,797,1365000.0,-1,1712.67,0,1,0,0,1,0,0
9280,8,2,2,731,438900.0,41,600.41,1,0,0,0,1,0,0
9281,3,5,5,3175,4847600.0,6,1526.8,1,0,0,0,1,0,0
9282,8,3,2,1173,908200.0,8,774.25,1,0,0,0,1,0,0
9283,8,3,2,990,556500.0,5,562.12,1,0,0,0,1,0,0
9284,8,2,2,893,493500.0,43,552.63,1,0,0,0,1,0,0
9285,5,4,3,2500,5460000.0,29,2184.0,1,0,0,0,0,0,1
9286,4,2,1,635,1545600.0,0,2434.02,0,0,1,0,0,0,1
9287,4,2,2,1130,3255000.0,10,2880.53,1,0,0,0,0,0,1
9288,8,3,2,1001,603800.0,4,603.2,1,0,0,0,1,0,0
9289,4,1,1,517,1417500.0,-1,2741.78,1,0,0,0,1,0,0
9290,4,1,1,506,1365000.0,0,2697.63,1,0,0,0,1,0,0
9291,4,2,2,1313,5024200.0,0,3826.5,1,0,0,0,0,0,1
9292,8,3,2,990,630000.0,7,636.36,1,0,0,0,1,0,0
9293,8,2,2,721,472500.0,5,655.34,1,0,0,0,1,0,0
9294,2,5,5,9661,14175000.0,15,1467.24,1,0,0,0,1,0,0
9295,6,5,4,1690,2612400.0,5,1545.8,1,0,0,0,1,0,0
9296,8,4,2,1323,1079400.0,24,815.87,0,0,1,0,1,0,0
9297,10,6,7,8000,7329000.0,9,916.12,1,0,0,0,0,0,1
9298,4,2,2,732,2068800.0,-1,2826.23,1,0,0,0,0,0,1
9299,4,3,2,980,1869000.0,-2,1907.14,1,0,0,0,0,1,0
9300,2,7,7,8000,23940000.0,42,2992.5,1,0,0,0,0,0,1
9301,8,3,2,900,462000.0,33,513.33,1,0,0,0,1,0,0
9302,12,5,4,7500,9429000.0,12,1257.2,1,0,0,0,1,0,0
9303,8,3,2,1184,924000.0,34,780.41,0,1,0,0,1,0,0
9304,4,3,2,1109,1667400.0,-4,1503.52,0,1,0,0,1,0,0
9305,4,2,2,700,1470000.0,-2,2100.0,0,1,0,0,0,1,0
9306,4,2,2,743,892500.0,5,1201.21,1,0,0,0,1,0,0
9307,4,1,1,452,735000.0,5,1626.11,0,1,0,0,0,0,1
9308,4,1,1,527,1102500.0,6,2092.03,0,1,0,0,0,0,1
9309,8,3,2,1184,627900.0,17,530.32,1,0,0,0,1,0,0
9310,8,3,2,1001,1050000.0,5,1048.95,1,0,0,0,1,0,0
9311,4,3,3,1249,3779000.0,0,3025.62,0,1,0,0,0,0,1
9312,4,2,2,797,2184400.0,-3,2740.78,1,0,0,0,1,0,0
9313,4,1,1,538,1008000.0,7,1873.61,1,0,0,0,1,0,0
9314,4,2,2,710,2001300.0,-1,2818.73,1,0,0,0,0,0,1
9315,4,1,1,495,1356500.0,-3,2740.4,0,0,1,0,1,0,0
9316,4,3,2,1195,1995000.0,17,1669.46,1,0,0,0,0,0,1
9317,4,2,1,678,2000200.0,0,2950.15,1,0,0,0,0,0,1
9318,8,4,2,1302,787500.0,33,604.84,1,0,0,0,1,0,0
9319,4,3,3,1228,1458300.0,20,1187.54,0,1,0,0,1,0,0
9320,4,2,1,700,2103200.0,-1,3004.57,0,0,1,0,1,0,0
9321,6,4,3,1679,2079000.0,5,1238.24,1,0,0,0,1,0,0
9322,4,3,3,1249,2349900.0,-1,1881.43,0,1,0,0,1,0,0
9323,4,2,2,786,2402400.0,-3,3056.49,0,1,0,0,0,0,1
9324,4,4,5,1572,4777500.0,0,3039.12,0,1,0,0,0,0,1
9325,4,2,2,904,2047500.0,8,2264.93,0,0,1,0,1,0,0
9326,8,2,2,645,336000.0,27,520.93,1,0,0,0,1,0,0
9327,4,4,3,1300,2701300.0,-4,2077.92,1,0,0,0,1,0,0
9328,4,2,1,600,1470000.0,-4,2450.0,0,1,0,0,1,0,0
9329,10,5,5,4200,8400000.0,13,2000.0,1,0,0,0,0,0,1
9330,4,4,4,1496,4620000.0,-1,3088.24,1,0,0,0,0,0,1
9331,4,2,1,764,1378600.0,-1,1804.45,1,0,0,0,1,0,0
9332,8,3,2,1216,861000.0,5,708.06,1,0,0,0,1,0,0
9333,8,3,2,996,572200.0,6,574.5,1,0,0,0,1,0,0
9334,4,2,1,700,2090600.0,-1,2986.57,0,0,1,0,1,0,0
9335,8,3,2,1001,670800.0,7,670.13,1,0,0,0,1,0,0
9336,8,3,2,904,513300.0,33,567.81,0,1,0,0,1,0,0
9337,4,3,2,1109,3137400.0,-2,2829.04,1,0,0,0,0,0,1
9338,4,2,2,710,1554000.0,4,2188.73,1,0,0,0,1,0,0
9339,8,3,2,1291,577500.0,40,447.33,1,0,0,0,1,0,0
9340,4,3,3,1088,2935600.0,-3,2698.16,0,1,0,0,0,0,1
9341,8,3,2,1023,682500.0,37,667.16,1,0,0,0,1,0,0
9342,5,6,5,3200,3150000.0,21,984.38,1,0,0,0,1,0,0
9343,4,2,2,710,1470000.0,-4,2070.42,1,0,0,0,1,0,0
9344,4,1,1,495,1352400.0,0,2732.12,1,0,0,0,0,0,1
9345,4,4,4,1604,3788400.0,-1,2361.85,1,0,0,0,1,0,0
9346,4,1,1,452,944000.0,-1,2088.5,0,0,0,1,1,0,0
9347,4,2,1,570,1722900.0,-3,3022.63,1,0,0,0,0,0,1
9348,4,1,1,560,1613400.0,-3,2881.07,1,0,0,0,0,0,1
9349,10,6,5,4000,7749000.0,29,1937.25,1,0,0,0,0,0,1
9350,4,3,2,1163,3275000.0,-1,2815.99,1,0,0,0,0,0,1
9351,8,1,1,505,386400.0,5,765.15,1,0,0,0,1,0,0
9352,4,3,3,1905,4239800.0,9,2225.62,1,0,0,0,1,0,0
9353,4,1,1,420,953400.0,2,2270.0,1,0,0,0,1,0,0
9354,8,3,2,1001,1005900.0,5,1004.9,1,0,0,0,1,0,0
9355,4,4,4,1302,2011800.0,-4,1545.16,1,0,0,0,1,0,0
9356,4,3,3,990,1776600.0,-4,1794.55,0,1,0,0,0,0,1
9357,4,4,4,1496,2779100.0,-1,1857.69,1,0,0,0,1,0,0
9358,4,3,3,1163,2709000.0,-2,2329.32,0,0,1,0,0,0,1
9359,4,4,5,2680,8389500.0,9,3130.41,1,0,0,0,1,0,0
9360,4,2,1,635,1934100.0,-2,3045.83,1,0,0,0,1,0,0
9361,8,3,2,1184,619500.0,21,523.23,0,1,0,0,1,0,0
9362,8,4,2,1452,808500.0,23,556.82,0,1,0,0,1,0,0
9363,10,10,10,14300,9849000.0,31,688.74,1,0,0,0,0,0,1
9364,8,2,2,785,407400.0,34,518.98,1,0,0,0,1,0,0
9365,4,3,3,990,2817200.0,1,2845.66,1,0,0,0,0,0,1
9366,4,4,4,2271,3307500.0,4,1456.41,1,0,0,0,1,0,0
9367,4,2,1,624,1793400.0,-1,2874.04,0,1,0,0,1,0,0
9368,4,2,2,635,1249500.0,-1,1967.72,1,0,0,0,0,0,1
9369,4,4,4,2002,6300000.0,-1,3146.85,1,0,0,0,1,0,0
9370,8,3,2,1011,630000.0,4,623.15,0,1,0,0,1,0,0
9371,4,1,1,474,892500.0,-2,1882.91,0,1,0,0,1,0,0
9372,8,3,2,1001,598500.0,6,597.9,1,0,0,0,1,0,0
9373,8,4,3,1291,735000.0,5,569.33,1,0,0,0,1,0,0
9374,4,1,1,527,1330400.0,-1,2524.48,0,0,1,0,1,0,0
9375,4,3,2,1120,2415000.0,-1,2156.25,1,0,0,0,1,0,0
9376,8,3,2,1280,1016400.0,10,794.06,1,0,0,0,1,0,0
9377,4,2,2,818,2354100.0,-1,2877.87,1,0,0,0,1,0,0
9378,10,4,5,4058,4757600.0,-6,1172.4,1,0,0,0,0,0,1
9379,4,5,3,1507,3193000.0,-1,2118.78,1,0,0,0,0,0,1
9380,4,4,5,2960,7014000.0,46,2369.59,1,0,0,0,0,0,1
9381,4,1,1,570,840000.0,6,1473.68,0,0,0,1,0,0,1
9382,4,3,3,1109,1908900.0,-2,1721.28,1,0,0,0,1,0,0
9383,8,3,2,990,597300.0,11,603.33,1,0,0,0,1,0,0
9384,4,3,2,1152,1911000.0,18,1658.85,1,0,0,0,1,0,0
9385,4,4,3,1399,3562600.0,-1,2546.53,1,0,0,0,1,0,0
9386,8,3,2,1216,766500.0,5,630.35,1,0,0,0,1,0,0
9387,8,3,2,1001,900900.0,4,900.0,1,0,0,0,1,0,0
9388,4,1,1,656,1522500.0,8,2320.88,1,0,0,0,0,0,1
9389,2,4,5,9505,10395000.0,45,1093.63,1,0,0,0,0,0,1
9390,8,2,2,731,446200.0,4,610.4,1,0,0,0,1,0,0
9391,4,1,1,463,1194900.0,0,2580.78,0,0,1,0,0,0,1
9392,4,2,2,926,1680000.0,11,1814.25,0,1,0,0,1,0,0
9393,8,3,2,893,512400.0,36,573.8,1,0,0,0,1,0,0
9394,4,2,4,1001,3062800.0,-1,3059.74,1,0,0,0,0,0,1
9395,4,2,2,893,2625000.0,-3,2939.53,1,0,0,0,0,0,1
9396,4,3,2,1249,3674000.0,0,2941.55,0,0,0,1,0,0,1
9397,8,3,2,1303,953400.0,36,731.7,1,0,0,0,1,0,0
9398,4,2,2,732,1653800.0,-4,2259.29,1,0,0,0,1,0,0
9399,8,3,2,1120,617400.0,33,551.25,1,0,0,0,1,0,0
9400,4,4,3,1389,3675000.0,-3,2645.79,0,1,0,0,0,0,1
9401,2,8,8,8000,23940000.0,24,2992.5,1,0,0,0,0,1,0
9402,4,3,2,936,2520300.0,-3,2692.63,0,0,1,0,0,0,1
9403,4,4,3,2476,8080800.0,8,3263.65,1,0,0,0,0,0,1
9404,8,3,2,1076,492400.0,18,457.62,1,0,0,0,1,0,0
9405,6,3,2,926,1012200.0,-1,1093.09,1,0,0,0,1,0,0
9406,10,5,3,2800,6195000.0,25,2212.5,0,1,0,0,0,1,0
9407,3,5,7,5832,7825600.0,7,1341.84,1,0,0,0,0,1,0
9408,12,5,5,4058,4757600.0,-6,1172.4,1,0,0,0,0,0,1
9409,2,7,6,10000,21525000.0,4,2152.5,1,0,0,0,1,0,0
9410,4,2,2,646,1885800.0,-1,2919.2,0,1,0,0,0,0,1
9411,4,3,3,1410,5566000.0,-2,3947.52,1,0,0,0,1,0,0
9412,8,2,1,710,367500.0,50,517.61,1,0,0,0,1,0,0
9413,4,2,2,1281,1732500.0,19,1352.46,1,0,0,0,0,0,1
9414,2,7,7,7670,9397500.0,9,1225.23,1,0,0,0,0,0,1
9415,4,2,2,904,1575000.0,9,1742.26,0,0,1,0,1,0,0
9416,8,3,2,1216,774900.0,5,637.25,1,0,0,0,1,0,0
9417,4,1,1,495,1429000.0,0,2886.87,1,0,0,0,0,0,1
9418,8,3,2,1184,645800.0,19,545.44,1,0,0,0,1,0,0
9419,4,1,1,500,1134000.0,-4,2268.0,1,0,0,0,1,0,0
9420,4,2,2,818,2315200.0,-2,2830.32,1,0,0,0,0,0,1
9421,4,1,1,441,1415400.0,-4,3209.52,1,0,0,0,1,0,0
9422,10,6,5,8364,3990000.0,25,477.04,1,0,0,0,1,0,0
9423,4,2,2,775,1480500.0,3,1910.32,1,0,0,0,1,0,0
9424,4,3,2,1076,2488500.0,-3,2312.73,1,0,0,0,1,0,0
9425,10,6,6,4865,4305000.0,0,884.89,1,0,0,0,1,0,0
9426,4,1,1,500,1050000.0,-4,2100.0,1,0,0,0,1,0,0
9427,4,3,3,1141,2625000.0,23,2300.61,1,0,0,0,0,0,1
9428,4,2,1,473,1029000.0,4,2175.48,1,0,0,0,0,0,1
9429,4,4,3,1184,1732500.0,-2,1463.26,1,0,0,0,1,0,0
9430,8,2,1,646,367500.0,53,568.89,1,0,0,0,1,0,0
9431,8,3,2,990,585900.0,7,591.82,1,0,0,0,1,0,0
9432,8,2,1,635,367500.0,27,578.74,1,0,0,0,1,0,0
9433,1,5,4,2908,3517500.0,42,1209.59,0,1,0,0,1,0,0
9434,8,2,1,538,302400.0,39,562.08,1,0,0,0,1,0,0
9435,6,4,3,1313,1470000.0,-5,1119.57,1,0,0,0,1,0,0
9436,6,2,2,1001,1029000.0,8,1027.97,1,0,0,0,1,0,0
9437,4,2,2,678,2087400.0,0,3078.76,0,1,0,0,0,0,1
9438,4,1,1,527,1564500.0,-3,2968.69,1,0,0,0,0,0,1
9439,8,3,2,947,682500.0,47,720.7,1,0,0,0,1,0,0
9440,4,4,3,1475,3255000.0,-4,2206.78,0,1,0,0,1,0,0
9441,4,3,3,1163,3308600.0,-1,2844.88,1,0,0,0,0,0,1
9442,5,4,5,2500,4389000.0,42,1755.6,1,0,0,0,0,0,1
9443,4,4,4,1324,3465000.0,-2,2617.07,1,0,0,0,0,0,1
9444,4,3,3,1249,3360000.0,0,2690.15,1,0,0,0,0,0,1
9445,4,4,4,1378,2955800.0,-4,2144.99,0,1,0,0,1,0,0
9446,8,3,2,1001,984900.0,5,983.92,1,0,0,0,1,0,0
9447,8,2,2,732,420000.0,5,573.77,1,0,0,0,1,0,0
9448,4,4,4,1464,2929500.0,-1,2001.02,0,1,0,0,1,0,0
9449,4,2,3,1163,2748900.0,-2,2363.63,1,0,0,0,0,0,1
9450,8,3,2,1625,1186500.0,30,730.15,1,0,0,0,1,0,0
9451,4,4,3,1292,2931600.0,-2,2269.04,1,0,0,0,1,0,0
9452,8,3,3,1625,1060500.0,38,652.62,1,0,0,0,1,0,0
9453,8,1,1,473,302400.0,25,639.32,1,0,0,0,1,0,0
9454,4,2,2,743,2408700.0,0,3241.86,1,0,0,0,0,0,1
9455,8,2,1,646,367500.0,27,568.89,1,0,0,0,1,0,0
9456,2,6,6,8700,13125000.0,42,1508.62,1,0,0,0,0,0,1
9457,4,3,3,1152,2656500.0,-2,2305.99,1,0,0,0,0,0,1
9458,8,3,2,1001,997500.0,5,996.5,1,0,0,0,1,0,0
9459,4,3,2,893,1673700.0,-3,1874.24,1,0,0,0,0,0,1
9460,4,2,2,786,2340600.0,-3,2977.86,1,0,0,0,0,0,1
9461,4,1,1,829,1995000.0,9,2406.51,0,0,0,1,1,0,0
9462,4,1,1,452,787500.0,8,1742.26,1,0,0,0,0,0,1
9463,4,2,2,1044,1764000.0,10,1689.66,1,0,0,0,0,0,1
9464,8,2,2,731,451500.0,6,617.65,1,0,0,0,1,0,0
9465,2,8,8,10000,36750000.0,30,3675.0,1,0,0,0,0,0,1
9466,4,3,3,926,2402400.0,0,2594.38,0,1,0,0,0,0,1
9467,4,1,1,463,1008000.0,1,2177.11,1,0,0,0,0,0,1
9468,6,3,2,905,1312500.0,5,1450.28,0,0,1,0,1,0,0
9469,8,3,2,1216,787500.0,5,647.62,1,0,0,0,1,0,0
9470,8,3,2,1216,645800.0,6,531.09,1,0,0,0,1,0,0
9471,8,3,3,1668,924000.0,40,553.96,1,0,0,0,1,0,0
9472,4,2,2,1991,1785000.0,7,896.53,1,0,0,0,1,0,0
9473,8,3,2,1227,682500.0,46,556.23,1,0,0,0,1,0,0
9474,4,2,2,710,1472100.0,-4,2073.38,0,0,1,0,0,0,1
9475,4,1,1,452,787500.0,6,1742.26,1,0,0,0,1,0,0
9476,4,2,2,710,1575000.0,13,2218.31,1,0,0,0,0,0,1
9477,8,3,2,1076,827400.0,9,768.96,1,0,0,0,1,0,0
9478,2,5,6,10700,23940000.0,10,2237.38,1,0,0,0,1,0,0
9479,4,3,3,1109,2310000.0,-2,2082.96,1,0,0,0,0,1,0
9480,4,3,4,1496,4029900.0,-2,2693.78,1,0,0,0,0,0,1
9481,4,2,2,700,1908900.0,-2,2727.0,1,0,0,0,0,0,1
9482,8,4,2,1592,735000.0,22,461.68,1,0,0,0,1,0,0
9483,8,3,2,893,454600.0,18,509.07,0,1,0,0,1,0,0
9484,4,2,1,689,1224300.0,6,1776.92,1,0,0,0,0,0,1
9485,4,3,2,1023,1712200.0,-2,1673.7,0,1,0,0,1,0,0
9486,4,2,2,883,1396500.0,18,1581.54,1,0,0,0,1,0,0
9487,4,4,4,1744,3412500.0,0,1956.71,0,1,0,0,0,0,1
9488,4,2,2,775,2326800.0,-1,3002.32,0,1,0,0,0,0,1
9489,4,3,2,1076,2996700.0,-3,2785.04,0,1,0,0,1,0,0
9490,8,3,2,1227,766500.0,4,624.69,1,0,0,0,1,0,0
9491,4,2,2,936,2310000.0,8,2467.95,1,0,0,0,0,0,1
9492,4,1,1,509,934500.0,6,1835.95,1,0,0,0,1,0,0
9493,8,3,2,1000,879900.0,4,879.9,1,0,0,0,1,0,0
9494,4,2,1,657,1260000.0,-5,1917.81,1,0,0,0,1,0,0
9495,4,3,2,1206,2918000.0,-2,2419.57,1,0,0,0,1,0,0
9496,4,3,2,958,3009300.0,-1,3141.23,1,0,0,0,0,0,1
9497,8,3,2,1129,732900.0,37,649.16,0,0,1,0,1,0,0
9498,4,5,5,2293,6174000.0,-4,2692.54,1,0,0,0,1,0,0
9499,5,5,5,3295,4074000.0,4,1236.42,1,0,0,0,0,0,1
9500,4,4,3,1270,1593900.0,28,1255.04,1,0,0,0,1,0,0
9501,8,3,2,1184,890400.0,36,752.03,1,0,0,0,1,0,0
9502,2,5,7,6598,16065000.0,6,2434.83,1,0,0,0,1,0,0
9503,4,4,3,1475,3800000.0,0,2576.27,1,0,0,0,1,0,0
9504,4,1,1,495,1354500.0,-3,2736.36,1,0,0,0,1,0,0
9505,4,3,2,1173,3184600.0,-1,2714.92,1,0,0,0,1,0,0
9506,4,2,2,743,2223900.0,-2,2993.14,1,0,0,0,0,0,1
9507,6,3,2,947,1428000.0,7,1507.92,1,0,0,0,1,0,0
9508,4,2,2,1130,1417500.0,24,1254.42,0,0,1,0,1,0,0
9509,8,3,2,990,992200.0,10,1002.22,1,0,0,0,1,0,0
9510,8,3,2,1001,616000.0,5,615.38,0,0,0,1,1,0,0
9511,4,1,1,614,1869000.0,6,3043.97,0,1,0,0,0,0,1
9512,8,3,2,984,514500.0,37,522.87,0,0,1,0,1,0,0
9513,4,2,2,1066,3045000.0,12,2856.47,1,0,0,0,0,0,1
9514,4,2,2,678,1509900.0,0,2226.99,0,1,0,0,1,0,0
9515,4,3,2,1055,2751000.0,-3,2607.58,0,1,0,0,0,0,1
9516,4,3,3,1356,4236800.0,-1,3124.48,0,0,1,0,0,0,1
9517,8,2,1,731,351800.0,29,481.26,1,0,0,0,1,0,0
9518,2,7,6,6021,27300000.0,12,4534.13,1,0,0,0,1,0,0
9519,3,4,4,3346,5145000.0,7,1537.66,1,0,0,0,0,0,1
9520,4,3,2,958,2952600.0,-1,3082.05,0,1,0,0,0,0,1
9521,4,4,3,1475,3329600.0,-4,2257.36,0,0,1,0,1,0,0
9522,4,1,1,539,1310800.0,-3,2431.91,1,0,0,0,0,0,1
9523,4,2,2,1119,2310000.0,6,2064.34,0,1,0,0,0,0,1
9524,4,2,2,893,1890000.0,-1,2116.46,1,0,0,0,1,0,0
9525,4,3,3,1152,2292200.0,-1,1989.76,0,1,0,0,0,0,1
9526,4,3,3,1324,1839600.0,-4,1389.43,1,0,0,0,1,0,0
9527,2,6,5,9736,25083300.0,30,2576.35,1,0,0,0,0,0,1
9528,4,1,1,500,1037400.0,-4,2074.8,1,0,0,0,1,0,0
9529,6,3,3,1087,1417500.0,6,1304.05,1,0,0,0,1,0,0
9530,4,4,3,1378,4130800.0,-1,2997.68,1,0,0,0,0,0,1
9531,4,2,2,797,1470000.0,2,1844.42,1,0,0,0,0,0,1
9532,4,1,1,570,756000.0,5,1326.32,1,0,0,0,1,0,0
9533,4,4,4,2896,7455000.0,17,2574.24,1,0,0,0,1,0,0
9534,4,3,2,947,1610500.0,-4,1700.63,0,0,0,1,1,0,0
9535,4,3,3,1119,2832700.0,0,2531.46,1,0,0,0,1,0,0
9536,2,4,5,6200,15225000.0,15,2455.65,1,0,0,0,1,0,0
9537,8,4,3,1657,1047900.0,34,632.41,1,0,0,0,1,0,0
9538,8,2,2,721,472500.0,43,655.34,0,0,1,0,1,0,0
9539,8,3,2,1302,870300.0,36,668.43,1,0,0,0,1,0,0
9540,4,2,2,936,2625000.0,14,2804.49,0,0,0,1,1,0,0
9541,4,2,2,646,1457400.0,-1,2256.04,1,0,0,0,0,0,1
9542,6,4,2,1249,1449000.0,6,1160.13,0,1,0,0,1,0,0
9543,4,4,3,1496,4623200.0,-1,3090.37,1,0,0,0,0,0,1
9544,4,3,3,1259,3771600.0,-4,2995.71,1,0,0,0,1,0,0
9545,4,4,3,1971,3129000.0,42,1587.52,1,0,0,0,1,0,0
9546,4,3,3,1270,2034900.0,-1,1602.28,1,0,0,0,1,0,0
9547,4,3,2,1249,3934400.0,0,3150.04,0,0,1,0,0,0,1
9548,4,1,1,527,1575000.0,-2,2988.61,1,0,0,0,1,0,0
9549,4,2,2,764,1680000.0,-2,2198.95,1,0,0,0,1,0,0
9550,8,3,2,947,498800.0,19,526.72,1,0,0,0,1,0,0
9551,4,2,1,678,2214400.0,0,3266.08,0,0,1,0,0,0,1
9552,12,5,6,4100,4620000.0,3,1126.83,1,0,0,0,1,0,0
9553,8,3,2,1001,627900.0,6,627.27,1,0,0,0,1,0,0
9554,8,3,2,947,945000.0,7,997.89,1,0,0,0,1,0,0
9555,8,3,2,990,816900.0,5,825.15,1,0,0,0,1,0,0
9556,8,3,2,914,546000.0,52,597.37,1,0,0,0,1,0,0
9557,4,3,3,1249,1155000.0,22,924.74,1,0,0,0,1,0,0
9558,4,4,4,1313,3087000.0,-2,2351.1,1,0,0,0,0,0,1
9559,4,3,2,894,1627500.0,5,1820.47,0,0,0,1,1,0,0
9560,3,4,4,3154,4599500.0,6,1458.31,0,1,0,0,1,0,0
9561,4,5,5,1679,2100000.0,-2,1250.74,1,0,0,0,1,0,0
9562,4,1,1,603,1677900.0,-1,2782.59,1,0,0,0,0,0,1
9563,4,5,5,1819,2814000.0,-2,1547.0,1,0,0,0,0,1,0
9564,6,3,2,1098,1468800.0,9,1337.7,1,0,0,0,1,0,0
9565,8,4,2,1313,840000.0,35,639.76,0,1,0,0,1,0,0
9566,8,2,2,721,462000.0,7,640.78,1,0,0,0,1,0,0
9567,8,3,2,1173,734000.0,25,625.75,1,0,0,0,1,0,0
9568,8,3,2,990,651000.0,42,657.58,1,0,0,0,1,0,0
9569,8,4,2,1432,1260000.0,27,879.89,0,1,0,0,1,0,0
9570,4,4,3,1324,3087000.0,-2,2331.57,1,0,0,0,0,0,1
9571,8,2,2,700,493500.0,27,705.0,1,0,0,0,1,0,0
9572,4,1,1,452,837900.0,2,1853.76,1,0,0,0,0,0,1
9573,4,3,3,1184,1239000.0,20,1046.45,1,0,0,0,1,0,0
9574,3,5,5,4424,4599000.0,9,1039.56,0,0,0,1,0,0,1
9575,4,2,2,1055,2341500.0,5,2219.43,1,0,0,0,0,0,1
9576,8,3,2,1291,1039500.0,47,805.19,1,0,0,0,1,0,0
9577,8,3,2,1216,619500.0,6,509.46,1,0,0,0,1,0,0
9578,8,3,2,1043,1016400.0,6,974.5,0,0,1,0,1,0,0
9579,2,6,7,11500,22890000.0,12,1990.43,1,0,0,0,1,0,0
9580,8,2,1,710,314000.0,24,442.25,0,0,0,1,1,0,0
9581,12,4,5,4500,4914000.0,9,1092.0,1,0,0,0,0,0,1
9582,4,4,4,1270,2121000.0,-1,1670.08,1,0,0,0,1,0,0
